"text","label"
"Xbox 전용 'Roblox' 1월 27일 출시 공개(1/9)","1"
"사우디아라비아 국부펀드 PIF가 카카오의 콘텐츠 자회사 카카오엔터테인먼트에 대한 대규모 투자 논의 소식에 주가 반짝 상승 (11/23)","1"
"'위믹스 플레이'에 온보딩 게임 100종 확보 (4/28)","1"
"NHN 장내매도로 데브시스터즈 주식 5.01% 매도 (9/13)","1"
"자회사 '아웃 오브 더 파크 디벨롭먼츠', 야구 매니지먼트 게임 'OOTP 24' 글로벌 출시 (3/26)","1"
"22년 1월 - 3월 실적 발표 예고 (4/18)","1"
"사우디아라비아 국부펀드(PIF)가 순수 투자 목적으로 넥슨의 지분 5.02% 매수 (2/3)","1"
"신사업 경쟁력 강화 목적으로  캐주얼 메타버스 게임 개발 회사 해긴에 약 300억원 규모의 지분 투자하여 33만주 취득, 지분율 3% 확보 (2/11)","1"
"위메이드커넥트의 스포츠 승부 예측게임 '스포라이브' 위믹스 온보딩 계약 체결 (5/17)","1"
"허진영 최고운영책임자(COO)를 신규 대표이사로 내정 (3/14)","1"
"2명의 사외이사로 구성된 Workplace Responsibility Committee 구성, 감독 강화 계획 발표 (11/22)","1"
"버추얼 아이돌 그룹 '메이브'의 멤버 '마티', 카카오웹툰 인도네시아 브랜드 엠버서더로 발탁 (4/10)","1"
"21년 7월 - 9월 실적 발표 (10/28)","1"
"신작 MMORPG '아키에이지 워' 온라인 쇼케이스 열어 게임의 상세 정보 및 향후 서비스 방향성 공개 (2/28)","1"
"한국거래소 코스닥시장본부의 기준에 따라 벤처기업부 → 중견기업부로 소속부 변경 (4/28)","1"
"자회사인 넷마블에프앤씨, 실사형 스포츠게임 개발사 나인엠인터랙티브 지분 100% 흡수합병 (10/19)","1"
"손자회사 메타버스엔터테인먼트가 현대차그룹 '제로원(ZER01NE) 2호 펀드'로부터 투자를 유치 및 협업 (4/6)","1"
"기술 인프라 AWS 클라우드로 전면 이전 완료 (5/9)","1"
"종속회사 네이버웹툰(유)의 국내 웹소설 플랫폼 (주)문피아의 발행주식 약1,082억원에 취득 (9/10)","1"
"모바일 소셜카지노 개발사 플라이셔 지분 84% 360억에 인수 결정 (10/14)","1"
"자회사 미투젠과 공동개발한 P2E게임 '포켓배틀스 NFT War'가 일일 활성 이용자수 (DAU) 10만명 돌파 기록 (10/11)","1"
"'Final Fantasy 7: The First Soldier' 공식 종료 발표(1/11)","1"
"종속회사 위메이드이노베이션, 타법인증권 취득 자금 마련 목적 800억원 규모 주주배정 유상증자 결정(1/7)","1"
"3Q 실적 발표 (11/12)","1"
"NetEase Games, 日 도쿄에 새로운 게임 스튜디오 ""PinCool"" 설립 (6/9)","1"
"모바일 스포츠 게임 개발사 StarLark $ 525mn 규모로 인수 완료 (10/7)","1"
"한·중 정상회담을 계기로 한국 문화 콘텐츠에 대한 '한한령' 해제 기대감에 주가 12% 상승 (11/24)","1"
"자사 인기 IP '카트라이더'와 SEGA 대표 캐릭터 '소닉'의 컬라보레이션 진행 발표 (3/25)","1"
"미국 나스닥시장 상장 (8/31)","1"
"'인텔라 X', 'DMTP'와 웹3 커뮤니케이션 환경 지원 위한 파트너십 체결 (5/23)","1"
"넷마블 자회사 '넷마블에프앤씨'가 지분 100%출자로 '메타버스 엔터테인먼트' 설립","1"
"오는 31일 '미르M' 온라인 쇼케이스 개최 예고(미르M 출시일 공개 예정) (5/25)","1"
"23년 상반기 출시예정 신작 MMORPG 'Throne and Liberty' 디렉터스 프리뷰 공개 (12/27)","1"
"'마블 퓨처 레볼루션', 2021 애플 앱스토어 어워즈 올해의 아이패드 게임 선정 (12/2)","1"
"국내사모 전환사채의 전환권 행사에 따라 616,994주 추가 상장 (4/12)","1"
"1Q 실적 발표 예고 (4/12)","1"
"PC 패키지 게임 ‘산나비’, 게임대상 인디게임상 수상 (11/17)","1"
"9월 출시 예정인 쿠키런 IP 기반의 신작 TCG '쿠키런: 브레이버스', 티징 사이트 오픈 (4/5)","1"
"한국 ESG 기준원(KCGS)의 2022년 ESG 평가에서 전년대비 한 단계 상승한 통합 A 등급 획득 (11/25)","1"
"Firaxis Games 개발 PC/콘솔 RPG 'Marvel's Midnight Suns' 정식 출시 (12/2)","1"
"3월 20일 오전 9시 정기주주총회 소집 결의 (2/15)","1"
"제 1회 WEMIX AMA 간담회 3월 15일 개최 발표 (3/2)","1"
"신작 게임 '아레스: 라이즈 오브 가디언즈' 티저 사이트와 영상 공개 (3/7)","1"
"4Q 및 연간 실적 발표 예고 (2/7)","1"
"전기아이피를 상대로 한 가압류 이의 재항고 취하 신청 (12/31)","1"
"유완희 사외이사 신규 선임에 따른 사외이사 구성  변경 공시 (3/29)","1"
"NHN클라우드, 운영자금 조달 위해 약 1,500억 원 규모의 제3자배정 유상증자 결정 (1/26)","1"
"블리자드 엔터테인먼트 '디아블로 IV', 얼리 액세스 오픈 베타 시작 (3/18)","1"
"모바일 액션 RPG '마블 퓨처파이트'에서 글로벌 누적 가입자수 1억 5000만명 달성 (10/6)","1"
"'미르의 전설 1, 2' 외 게임 17건에 대한 저작권 가압류 항고(항고인 액토즈소프트, 상대방 전기아이피) 기각 판결 (11/25)","1"
"'P의 거짓', 'GDC 2023' 참가해 데모 버전 시연 진행 예정 (3/20)","1"
"상반기 중 네이버와 '미글루' 합작법인 설립 예정 (3/13)","1"
"캐주얼 모바일 퍼즐 신작 '머지 서바이벌: 생존의 땅' 글로벌 정식 출시 (5/16)","1"
"중국 게임사 '창유'와 함께 데브시스터즈의 '쿠키런: 킹덤'의 합작 퍼블리셔로 지정 (3/31)","1"
"넷게임즈-넥슨지티 양사 합병법인의 사명을 '넥슨게임즈'로 확정하고 신규 CI 공개 (2/28)","1"
"'Cyberpunk 2077' DLC 'Phantom Liberty' 출시일 9/26 발표 (6/12)","1"
"모바일 게임 '넷마블 프로야구2022 (개발사:넷마블앤파크)'가 3월 30일 출시 예고 (3/21)","1"
"가상자산 금융시장에 참여하는 기관들을 위한 단기 금융거래 (Short-term Money Markets) 플랫폼인 CLST에 전략적 시드 투자 단행 (10/6)","1"
"매일경제가 보도한 'SM엔터 지분 인수 경쟁'에 대해 구체적으로 결정된 사항이 없음을 해명 공시 (1/17)","1"
"자회사 넷마블에프앤씨, 메타버스(3차원 가상현실) 시각특수효과(VFX)연구소 설립계획 발표(11/8)","1"
"중국에서 가장 많은 판호 획득하며 주가 상승(12/29)","1"
"배틀그라운드 동아시아 지역 통합 e스포츠 대회 '2022 펍지 위클리 시리즈(PWS): 페이즈 1' 그랜드 파이널 개막 (4/6)","1"
"골든 조이스틱 어워드 2021, 'Biohazard: Village' 올해의 게임으로 선정 (11/24)","1"
"소울라이크 신작 'Elden Ring' 게임플레이 영상 공개 (11/4)","1"
"세계 3위의 가상 자산 거래소 FTX에 C2X 토큰 상장 예정 (3/21)","1"
"21년 10월 - 12월 실적 발표 (2/2)","1"
"'아키에이지 워', 출시 한달째 구글 플레이 스토어 매출 기준 톱3유지하며 장기흥행 기대치 높임 (4/19)","1"
"블록체인 낚시게임 '월드피싱챔피언십' 170개국에 정식 출시 (5/25)","1"
"2022 사업연도 연간 매출액 또는 손익구조 30% 이상 변동 (2/6)","1"
"모바일 RPG 'Undead World: Hero Survival' 글로벌 출시 (9/28)","1"
"지속가능경영 성과 등 첫 번째 ESG 보고서 발간 및  (3/28)","1"
"4Q 실적 발표 (3/1)","1"
"신작 MMORPG ‘제노니아’ 사전예약 180만 명 돌파 (6/12)","1"
"자회사 반다이남코엔터테인먼트가 블록체인 기술을 접목한 영국 소셜게임 개발업체 '갱버스터스'에 출자 (10/20)","1"
"개발 지식 공유 컨퍼런스 ‘NCDP 2022(NCSOFT Developers Party 2022)를 지난 25일, 26일 양일간 개최 (5/30)","1"
"첫번째 온라인 쇼케이스 ‘데브나우(DevNow)’ 개최 및 '쿠키런:오븐스매시' 등 신작 5종 공개(4/14)","1"
"제58회 무역의 날 기념 5,000만불 수출의 탑 및 국무총리표창 수상 (12/7)","1"
"신작 MMORPG '나이트 크로우' 사전예약 100만 명 돌파 (3/27)","1"
"약 2.5조 규모로 출자한 홍콩 소재 종속회사 Leonardo Interactive Holdings청산에 따라 잔여재산 분배로 소셜카지노 게임사 스핀엑스의 지분 전량을","1"
"'쿠키런: 킹덤' 중국 퍼블리싱 계약 체결 (9/14)","1"
"중국 당국이 당분간 신규게임 판호를 발급 잠정 중단 및 미성년자 게임 규제 강화로 주가 약 11% 이상 폭락 (9/10)","1"
"북미 영문 소설 콘텐츠 플랫폼 운영하는 종속회사 Radish Media가 웹소설 플랫폼 운영하는 종속회사 TAPAS MEDIA, INC.와 합병 (5/19)","1"
"Microsoft, Activision-Blizzard 인수 추진 반대하는 영국 독점규제기관 결정에 항고 (5/23)","1"
"신작 MMORPG '프라시아 전기', 구글 플레이 스토어 매출 순위 5위, 애플스토어 6위 기록 (3/30)","1"
"블리자드 대표가 'NFT 도입 계획 없다'고 트위터 통해 언급 (4/18)","1"
"4Q 실적 발표 (2/14)","1"
"모바일 농장 시뮬레이션 게임 'Farmville 3' 구글 플레이 스토어/iOS 출시 (11/4)","1"
"소속부 벤처기업부 → 우량기업부로 변경 (4/29)","1"
"7년 연속 정보보호 관리체계 인증 획득 (5/15)","1"
"게임사 '스탠드에그' 지분 투자 단행 (6/5)","1"
"주주총회 소집 결의 (3/13)","1"
"서브컬처 수집형 RPG ‘블루 아카이브’가 중국 정식 출시를 위한 사전예약 돌입을 위해 중국 공식홈페이지와 영상 공개 (4/2)","1"
"전략 방치형 RPG 신작 '무림소녀 키우기' 글로벌 출시 (6/7)","1"
"블록체인 플랫폼 클레이튼 사업, 재무적으로 독립하여 '클레이튼 재단'에서 운영 (3/6)","1"
"MMORPG 전문 개발사 '파우게임즈' 인수 및 자회사로 편입 (5/22)","1"
"스타트업 투자 육성 전문조직 네이버 D2SF, 메타버스 3차원 콘텐츠 기술 스타트업 엔닷라이트에 투자 (1/20)","1"
"'카트라이더: 드리프트' 글로벌 프리시즌 오픈(1/12)","1"
"Zynga 흡수합병 완료 (5/23)","1"
"'서머너즈워: 크로니클', 올해 7월에 P2O(Play to Own) 시스템 적용하고 XPLA 생태계 합류 예정 (3/2)","1"
"3Q 실적 발표 예고 (10/27)","1"
"투핸즈게임즈에 전략적 투자 단행 및 '챔피언 스트라이크'를 위믹스 플랫폼에 온보딩 계약 체결 (4/6)","1"
"신작 P2E '건쉽배틀: 크립토 컨플릭트', P2E 순위 사이트에서 전략 카테고리 부문 1위를 기록 달성 (2/18)","1"
"22년 1월 - 3월 실적 발표 (5/13)","1"
"해양 어드벤처 '데이브 더 다이버' 6월 정식 출시 예고 (3/10)","1"
"22년 1월 - 3월 실적 발표 (5/16)","1"
"대표 직속 소싱·퍼블리싱 전담 부서 유니콘 태스크포스(TF) 조직 (12/9)","1"
"기업설명회 개최 (4/18) / 1분기 실적발표 컨퍼런스콜","1"
"'블레이드 키우기' 뚜렷한 성과로 인한 실적 기대감에 따라 30일 기준 종가 약 4% 상승 (5/30)","1"
"네이버 웹툰, 미국 경제 전문매체 <패스트 컴퍼니>가 선정한 '2023 미디어 부문 혁신 기업'에서 '뉴욕타임스' 제치고 1위 차지 (3/3)","1"
"일본 모바일 택틱스 PRG '천계 패러독스', 국내 퍼블리싱 계약 체결 (4/12)","1"
"총 500억 규모 회사채 발행 결정 (10/15)","1"
"1Q 실적 발표 예고 (5/4)","1"
"'P의 거짓' 6월 9일 오프라인 쇼케이스 개최 발표 (5/30)","1"
"올해 상반기 출시 예정인 신작 MMORPG 게임명 '제노니아 -크로노브레이크'로 확정 발표 (2/6)","1"
"1] 플랫폼業體에 대한 금융당국의 규제 발표로 주가 하락 (9/7)","1"
"‘넷마블 투게더 위드 프레스(NTP)’에서 22년 블록체인기반 게임 등 20여종의 신작 라인업 공개 및 블록체인/메타버스 전략 발표 (1/27)","1"
"장현국 대표가 4월부터 급여와 주식 배당금으로 암호화폐 '위믹스' 구매하고 가상화폐 지갑주소 공개키로 결정 (4/14)","1"
"첫 P&E 게임 ‘크립토 골프 임팩트’, 로드맵 공개 (2/16)","1"
"슬롯 게임 콘텐츠 11종에 대한 영국 온라인 카지노용 소프트웨어 기준 적합 인증 추가 획득 (12/13)","1"
"'블루 아카이브', 공식 온라인 굿즈샵 오픈 (4/14)","1"
"22년 1월 - 3월 실적 발표 예고 (4/19)","1"
"미국의 블록체인 게임 플랫폼 기업 미씨컬게임즈에 시리즈C라운드 투자사로 참여 (11/5)","1"
"탈중앙화 금융서비(DeFi) 크로스체인 브릿지 개발사 '카나랩스', XPLA 기술파트너로 합류 (3/9)","1"
"2021 ESG Report 발간 (5/4)","1"
"밸로프에 전략적 투자 단행 및 '블랙스쿼드' 'N-AGE' '이카루스 온라인'에 P&E 요소를 도입해 위믹스 플랫폼에 온보딩 계약 체결 (4/7)","1"
"신작 MMORPG '쓰론 앤 리버티', 퍼블리싱 파트너 아마존 게임즈와 글로벌 마케팅 본격화 (6/18)","1"
"MMORPG '제노니아', 사전예약 13일 시작 (4/3)","1"
"'P의 거짓', 오프라인 FGT 진행 (4/10)","1"
"새로운 게임에 대한 개발 잠정 중단과 함께 앞으로 '경제적으로 가치있는' 경우에만 새로운 게임을 개발할 것이라고 발표 (3/3)","1"
"상장폐지 사유해소시 혹은 상장폐지 결정시까지 주권매매거래정지 (2/7)","1"
"서비스 종료했던 액션 RPG '크리티카 온라인', '크리티카: 제로'로 재론칭 결정 (6/8)","1"
"클라우드 사업부문을 물적분할, (가칭)엔에이치엔클라우드 주식회사 설립 결정 (12/24)","1"
"'쿵야 캐치마인드' 5월 서비스 종료 (2/22)","1"
"디파이 프로토콜 '클레바'에서 디파이 서비스를 이더리움으로 확장 계획 발표(1/25)","1"
"서울디자인재단과 쿠키런 IP 활용한 콘텐츠 협약 체결 (4/20)","1"
"미 법무부, e-스포츠 선수 샐러리 캡(구단 연봉 총액 상한제) 관련 소 제기 (4/5)","1"
"21년 10월 - 12월 실적 발표 (2/8)","1"
"4Q 실적 발표 예고","1"
"카카오게임즈 공매도 과열 종목 지정으로 공매도 거래 금지 (4/12)","1"
"카카오게임즈 계열 광고 플랫폼 ‘애드엑스’에 40억원 투자 (11/2)","1"
"위믹스3.0, 노드 카운슬 파트너 ‘오지스’ 정식 합류 (11/28)","1"
"'인텔라X' 글로벌 웹3 게임 생태계 구축 위한 30여개 파트너사 공개 (1/30)","1"
"확률형 아이템 조작 논란으로 이용자에게 최대 200만원 배상 판결 (2/28)","1"
"회생계획안 제출기간 연장 (11/24)","1"
"4Q 실적 발표 (2/15)","1"
"라이온 하트 스튜디오가 개발한 MMORPG '오딘:발할라 라이징'을 3월 29일 대만 지역에 출시 (3/17)","1"
"'애니팡 IP' 활용한 첫 P&E 게임 '애니팡 매치', '애니팡 블라스트', '애니팡 코인스', 3월 말 글로벌 출시 (3/14)","1"
"'Call of Duty', 닌텐도 플랫폼으로 지원 준비 중 (4/10)","1"
"모바일 배틀로얄 게임 배틀그라운드 모바일, 축구 선수 리오넬 메시와 파트너십 체결 (10/28)","1"
"주주총회 소집 결의·공고 (3/13)","1"
"싱가포르 게임 플랫폼사인 가레나와 애플, 구글에 'Free Fire', 배틀그라운드 저작권 침해 혐의로 고소 (1/13)","1"
"미 평등고용기회위원회의 기소 건에 대해 $18mn 기금 출연으로 합의 결정 (9/27)","1"
"보유자산 관리 효율화 목적으로 보유 중인 두나무 지분 약 5,780억원 (3,690,050주) 처분 결정 (11/10)","1"
"1Q 실적 발표 (4/25)","1"
"신개념 크리에이터 후원 서비스 '팬토큰' 27일 론칭 (1/25)","1"
"PC MMORPG '마비노기', 언리얼엔진으로 교체 (6/17)","1"
"종속회사인 넥스포츠(존속법인)과 계열회사인 넵튠마스터(소멸회사) 간 합병 결정 (10/15)","1"
"PC TPS MOBA '파라곤: 디 오버프라임' Steam 얼리 액세스 출시 (12/8)","1"
"팬덤 커뮤니티 플랫폼 '유니버스', 엔터테인먼트 사업 진출 위해 출시한지 2년 만에 SM계열사 '디어유'에 양도(1/11)","1"
"PC게임 ‘블레이드 어썰트’, 1월 18일 정식 출시일 확정 (1/10)","1"
"감사보고서 제출 (3/15)","1"
"성남시 사회공헌 우수기업 표창 수상 (12/16)","1"
"배태근 공동대표이사 신규 선임으로 대표이사 변경 공시 (3/24)","1"
"신작 'The Legend of Zelda: Tears of the Kingdom', 출시 사흘 만에 글로벌 누적 판매량 1,000만 장 돌파 (5/18)","1"
"닌텐도 스위치, 권투 운동 게임 'Fitness Boxing Fist of the North Star' 사전 예약 개시 (3/17)","1"
"동서대학교에 약 10억원 상당 암호화폐 위믹스 기부 협약 체결 (4/8)","1"
"글로벌 블록체인 게임 개발사로의 전환 발표 (9/1)","1"
"Lenovo, Microsoft 출신 Rong Luo CFO로 선임 (11/1)","1"
"신작 PC 온라인 생존 게임 ‘디스테라(영문명: Dysterra)’의 글로벌 베타 테스트 참가자 모집 (4/6)","1"
"카카오와 카카오M의 합병과정으로 취득한 자기주식 189만 7441주를 소각하는 감자 결정 (2/22)","1"
"주식매수선택권 행사에 따른 자사주교부를 위해 1억 6,200만원 규모의 자사주 처분 결정 (9/6)","1"
"'미니게임천국' 글로벌 사전예약 시작 (4/21)","1"
"자회사 타이곤모바일의 '블레스 글로벌' 흥행 기대감 이어지며, 9일 기준 전일 대비 종가 약 8% 상승(1/9)","1"
"주주총회 소집 공고 (3/8)","1"
"자회사 '미버스랩', 블록체인 솔루션 업체 '해치랩스' 업무협약 체결 (3/3)","1"
"라이온하트스튜디오와의 풋옵션 행사에 따른 2,091억 규모 유상증자 결정 (11/1)","1"
"손자회사 네이버제트, 모바일 게임 개발사 루노소프트와 합작회사 피노키오 설립 및 지분 33.3% 인수 (1/3)","1"
"3Q 실적 발표 예고 (10/12)","1"
"5월 20일에 '라그나로크' IP BGM으로 '라그나로크 디 오케스트라 콘서트' 개최 예정 (4/20)","1"
"신작 플레이투언 게임 '건쉽배틀 : 크립토 컨플릭트'가 출시 2주만에 글로벌 동시접속자 10만명 돌파  (3/16)","1"
"국내 주요 코인 거래소 연합체 닥사(DAXA)가 위믹스 상장폐지로 거래지원 종료 공지하며 25일 주가 30% 급락 (11/25)","1"
"나날이 스튜디오 개발 모바일 게임 ‘원시전쟁’ 인게임 영상 첫 공개 (12/13)","1"
"스톰게임즈 개발 MMORPG 'Four Gods' 위믹스 플랫폼 온보딩 결정 (1/24)","1"
"국내 사모 전환사채 전환 신청에 따라 1,135,202주 추가 상장 (4/26)","1"
"C2X 블록체인 플랫폼의 기축통화 C2X 토큰의 IEO 판매와 비공개 펀딩라운드에서 약 303억원 규모의 투자 유치 (3/21)","1"
"1Q 실적 발표 (5/15)","1"
"검은사막의 '우사'와 '매구' 캐릭터 출시 효과로 신규 및 복귀 이용자 각각 300%, 430% 증가하며 주가 상승 (2/6)","1"
"대전 격투 게임 'Street Fighter 6' 오픈 베타 테스트 19일부터 시작 (5/9)","1"
"3Q 실적 발표 (11/28)","1"
"엠게임과 블록체인 사업 협력 MOU 체결 (1/10)","1"
"MMORPG '나이트크로우' 출시 이후 일주일 째 양대 마켓에서 1위 차지하며 흥행 기록 중 (5/15)","1"
"VR 하드웨어 개발 사업 철수 (2/20)","1"
"'블루아카이브', 중국 진출 기대감으로 16일 기준 전일 대비 종가 9.75% 상승 (6/16)","1"
"주주총회 소집 결의·공고 (3/8)","1"
"모바일 MMORPG '오딘: 발할라 라이징', 사전등록 시 가상자산 클레이 지급 이벤트 진행 (12/15)","1"
"위믹스(WEMIX) 3.0 글로벌 쇼케이스 티저 페이지 공개 (5/6)","1"
"'Kartrider: Drift' 12/9 ~ 12/15 CBT 진행 발표 (10/28)","1"
"3Q 잠정실적 발표 (11/5)","1"
"모바일 게임(고양이와 스프) 개발사 '하이디어' 200억원에 지분 100% 인수 (11/16)","1"
"공식 라이선스 기반으로 개발한 '미르2: 왕의 귀환', 비공개 베타 서비스 실시 (4/6)","1"
"자사의 공식 유튜브 채널 ‘JOYCITY’의 구독자 수 10만명 돌파해 실버버튼 획득 (5/20)","1"
"서브컬처 장르 모바일 RPG '에버소울' 정식 출시(1/5)","1"
"북미법인 엔씨웨스트가 PC MMORPG '길드워2(Guild Wars 2)' 신규 확장팩 출시 (2/28)","1"
"신작 '킹 오브 파이터: 서바이벌 시티', 글로벌 서비스 실시 (3/8)","1"
"주주총회 소집 결의·공고 (3/9)","1"
"자회사 '넷게임즈와 넥슨지티' 합병 절차 완료 후 통합 법인 넥슨게임즈 정식 출범 (3/31)","1"
"PC·모바일 MMORPG 신작 '제노니아', 27일 출시 (6/16)","1"
"22년 7월 - 9월 실적 발표 (10/31)","1"
"P2E 게임 계획 : 블록체인 기반 글로벌 게임 플랫폼 지향","1"
"라이징스 개발 실시간 모바일 전략 게임 '디펜스 더비' 글로벌 사전 예약 시작 (6/14)","1"
"신규 모바일 3-Match 퍼즐게임 '퍼즈업' 영상 첫 공개 (2/7)","1"
"'브라운더스트2', 개발자 노트 공개 (4/14)","1"
"가상 놀이 공간 '나이키랜드' 구축 (11/18)","1"
"FY2021 연결기준 손익 변동 공시","1"
"주주총회 소집 공고 (3/16)","1"
"칠레의 시장 규제 기관인 FNE(Fiscalia Nacional Economica)의 Activision Blizzard 인수 승인 결정(12/29)","1"
"퍼블리싱하는 스마일게이트 '로스트아크'의 현지 게임명을 '운명의 방주'로 확정, 전국 단위 서버 테스트 예고(1/1)","1"
"'미르의전설2' SLA 연장계약 무효확인 등 청구의 소 최종심(2심) 승소 (12/24)","1"
"웹툰 플랫폼업체 '코미코'의 적자로 베트남에 이어 태국에서도 철수 검토중 (2/7)","1"
"4Q 실적 발표 (2/22)","1"
"'Cyberpunk 2077' 기대 이하 품질에 대한 주주 단체 소송 약 $ 1.9mn에 합의 (12/16)","1"
"4Q","1"
"블록체인 메인넷 '위믹스3.0(WEMIX3.0)' 론칭에 앞서 기존 '위믹스 토큰'을 새로운 '위믹스 코인'으로 전환할 수 있는 방법 안내 (10/14)","1"
"북미 자회사 '카밤', '서머게임페스트 2023'에서 '킹 아서: 레전드 라이즈' 사전등록 및 오픈 베타 테스트 일정 공개 (6/9)","1"
"21년 6월 - 9월 실적 발표 예고","1"
"자회사 님블뉴런, '블랙서바이벌' IP 활용한 3D 방치형 RPG '와일드 파이터 키우기' 글로벌 출시 (4/26)","1"
"자회사 미툰앤노벨, 오픈형 웹소설 플랫폼 ‘미노벨’ 정식 오픈 (12/6)","1"
"게임온, 디지털 아트 전문 브랜드 '아크피아'와 웹3 파트너십 체결 (4/20)","1"
"네이버 D2SF, 스타트업 성장분석 데이터 플랫폼 개발한 ‘마크앤컴퍼니’에 신규 투자 (5/2)","1"
"글로벌 팬덤 플랫폼 '유니버스', 출시 1년 만에 2,100만 다운로드 기록 (2/8)","1"
"'아키에이지 워' 사전예약 시작(1/11)","1"
"카카오엔터테인먼트가 국내 최초로 뮤지컬 NFT 굿즈 발행 (2/21)","1"
"IP 게임 개발사 유닉온, 시프트릭, 아울로그 등에 지분 투자 (1/20)","1"
"'쿵야 레스토랑즈' 공식 홈페이지 공개…활동 성과 공개 (4/7)","1"
"미국 디지털 스포츠 카드 제작 NFT 기업 'Candy Digital'에 120억 규모 투자 진행 (10/22)","1"
"남아프리카 공화국 경쟁위원회, Microsoft의 Activision-Blizzard 인수 합병 승인 (4/18)","1"
"‘브라운더스트2’, 홍보 영상 및 티저 사이트 공개 (10/28)","1"
"GDC에서 만난 미국 개발사 3社(Liithos, Inc., Hit Factor, Inc., PM Champions, LLC)와 위믹스 온보딩을 위한 파트너십 체결 (3/30)","1"
"서브 브랜드 민트로켓, '데이브 더 다이버' 6/28 정식 출시 발표 (6/11)","1"
"UAE 글로벌 테크 허브 기관 'HUB 71'과 MOU 체결 (5/24)","1"
"배틀그라운드 모바일 인플루언서 위니, ‘대한민국 혁신 셀럽 어워즈’ 메타버스 혁신 부문 수상 (12/2)","1"
"위메이드 장현국 대표 사내이사 선임 안건으로 2월 10일 임시주주총회 소집 (1/26)","1"
"신작 야구게임 'MLB 퍼펙트 이닝 23', 글로벌 누적 다운로드 200만 돌파 (5/18)","1"
"클레이튼 기반의 신규 디파이서비스 클레임스왑(ClaimSwap)에 전략적 투자 단행 (12/7)","1"
"북미 메타버스 엔터테인먼트 기업 하이퍼리얼(Hyperreal)에 300만 달러(약 35억 5000만원) 투자 (11/5)","1"
"전략 배틀 P2E 게임 '포켓배틀스 NFT WAR' 시즌 3의 영웅 NFT 600개 완판 (2/3)","1"
"사우디아라비아 국부펀드 '퍼블릭인베스트펀드(PIF)'가 주식 56만3천566주를 약 2천900억원에 추가 취득하여 엔씨소프트 2대주주 등극 (3/11)","1"
"카카오 첫 미등기 임원 직급체제 도입, 신규 선임된 10명 중 자사주 보유한 미등기 임원 지분 공시 (10/6)","1"
"IPO 대표주관사 B.Riley Financial, 공개매수를 통한 지분 추가 매입 계획 발표 (9/14)","1"
"네오위즈 자기주식 처분 결정 (11/9)","1"
"문화 콘텐츠 브랜드 피버(FEVER)가 ‘피버뮤직 2022 느껴 봄(Feelin’ Spring)’ 프로젝트의 두 번째 곡 ‘봄밤(Spring Night)’ 공개 (4/13)","1"
"근무 형태에 대한 직원 자율성 강화한 새로운 근무제 ‘Connected Work’ 도입 (5/4)","1"
"게임 퍼블리싱을 통한 IP 확보 전략으로 폴란드 게임사 '피플캔플라이'(PCF) 그룹 지분 10% 인수 (4/30)","1"
"150억 규모의 자사주 신탁계약 체결 결정 (12/27)","1"
"자회사인 그라운드X, 멤버십 기반 NFT 플랫폼 오픈","1"
"FY2022 실적 공개 (4/3)","1"
"블록체인 지갑회사 '해치랩스'와 '메이플스토리 유니버스' 대중화 위한 MOU 체결 (5/15)","1"
"투명성 강화 목적으로 가상자산 신탁 서비스인 바이낸스 커스터디 도입 결정하며 위믹스 가격 상승 (12/5)","1"
"모바일 SRPG ‘팔라독 택틱스’의 국내 파이널(FINAL) CBT 진행 (3/10)","1"
"웹툰·웹소설 기업 '블루픽' 88억 원에 인수 (2/16)","1"
"주가급등에 따라 투자경고 종목 지정 (4/6)","1"
"2022년 10월 - 12월 실적 발표 (2/8)","1"
"'하이파이브 챌린지', 'NYPC 프로그래밍 대회 개최'등 IT 인재 양성 교육 (1/5)","1"
"메타버스 플랫폼 기업 '더 샌드박스'와 부동산 가상거래 메타버스기업 '업랜드' 투자 (11/3)","1"
"P2E 게임 플랫폼 '클레이튼 게임즈' 공개 (5/21)","1"
"계열사 보라네트워크가 블록체인 플랫폼 '보라 포털'(BORA PORTAL) 정식 서비스 출시 (4/21)","1"
"중국 한한령 재개 우려로 24일 기준 종가 -3% 하락 (5/24)","1"
"신작 '던전앤파이터 모바일'이 출시 첫날 이용자 100만명 몰리며 양대 앱마켓 인기 1위, 앱스토어 매출 1위 달성 (3/25)","1"
"캘리포니아 주 공정고용주택부, 미 평등고용기회위원회와의 합의 건에 대한 반대 의사 표명 (10/8)","1"
"'서머너즈워:크로니클' 태국 현지 베타 테스트 결과만으로 롤플레잉 부문 인기 1위, 게임전체 매출 12위 기록 (4/15)","1"
"라이온하트 스튜디오 개발 MMORPG 신작 '오딘: 발할라 라이징' 일본 정식 출시 (6/15)","1"
"‘라그나로크X : Next Generation’, ‘전생했더니 슬라임이었던 건에 대하여’와 콜라보레이션 사전예약 페이지 오픈 (3/15)","1"
"임명 및 기업구조위원회 위원 Rachel Gonzalez를 이사회원으로 지명 (11/19)","1"
"신규 디파이(DeFi) 서비스 커런시(Kurrency) 티저 페이지 공개 (3/3)","1"
"자회사인 넥슨코리아의 ￥ 51mn 규모 이익배당 결정 (9/22)","1"
"'캐리비안의 해적: 전쟁의 물결' 베트남 판호 획득(1/17)","1"
"1Q 실적 발표 (5/10)","1"
